B17001A_053E,Income in the past 12 months at or above poverty level:!!Female:!!18 to 24 years
B17001A_054E,Income in the past 12 months at or above poverty level:!!Female:!!25 to 34 years
B17001A_055E,Income in the past 12 months at or above poverty level:!!Female:!!35 to 44 years
B17001A_056E,Income in the past 12 months at or above poverty level:!!Female:!!45 to 54 years
B17001A_057E,Income in the past 12 months at or above poverty level:!!Female:!!55 to 64 years
B17001A_058E,Income in the past 12 months at or above poverty level:!!Female:!!65 to 74 years
B17001A_059E,Income in the past 12 months at or above poverty level:!!Female:!!75 years and o
B17001B_001E,Total:
B17001B_002E,Income in the past 12 months below poverty level:
B17001B_003E,Income in the past 12 months below poverty level:!!Male:
B17001B_004E,Income in the past 12 months below poverty level:!!Male:!!Under 5 years
B17001B_005E,Income in the past 12 months below poverty level:!!Male:!!5 years
B17001B_006E,Income in the past 12 months below poverty level:!!Male:!!6 to 11 years
B17001B_007E,Income in the past 12 months below poverty level:!!Male:!!12 to 14 years
B17001B_008E,Income in the past 12 months below poverty level:!!Male:!!15 years
B17001B_009E,Income in the past 12 months below poverty level:!!Male:!!16 and 17 years
B17001B_010E,Income in the past 12 months below poverty level:!!Male:!!18 to 24 years
B17001B_011E,Income in the past 12 months below poverty level:!!Male:!!25 to 34 years
B17001B_012E,Income in the past 12 months below poverty level:!!Male:!!35 to 44 years
B17001B_013E,Income in the past 12 months below poverty level:!!Male:!!45 to 54 years
B17001B_014E,Income in the past 12 months below poverty level:!!Male:!!55 to 64 years
B17001B_015E,Income in the past 12 months below poverty level:!!Male:!!65 to 74 years
B17001B_016E,Income in the past 12 months below poverty level:!!Male:!!75 years and over
B17001B_017E,Income in the past 12 months below poverty level:!!Female:
B17001B_018E,Income in the past 12 months below poverty level:!!Female:!!Under 5 years
B17001B_019E,Income in the past 12 months below poverty level:!!Female:!!5 years
B17001B_020E,Income in the past 12 months below poverty level:!!Female:!!6 to 11 years
B17001B_021E,Income in the past 12 months below poverty level:!!Female:!!12 to 14 years
B17001B_022E,Income in the past 12 months below poverty level:!!Female:!!15 years
B17001B_023E,Income in the past 12 months below poverty level:!!Female:!!16 and 17 years
B17001B_024E,Income in the past 12 months below poverty level:!!Female:!!18 to 24 years
B17001B_025E,Income in the past 12 months below poverty level:!!Female:!!25 to 34 years
B17001B_026E,Income in the past 12 months below poverty level:!!Female:!!35 to 44 years
B17001B_027E,Income in the past 12 months below poverty level:!!Female:!!45 to 54 years
B17001B_028E,Income in the past 12 months below poverty level:!!Female:!!55 to 64 years
B17001B_029E,Income in the past 12 months below poverty level:!!Female:!!65 to 74 years
B17001B_030E,Income in the past 12 months below poverty level:!!Female:!!75 years and over
B17001B_031E,Income in the past 12 months at or above poverty level:
B17001B_032E,Income in the past 12 months at or above poverty level:!!Male:
B17001B_033E,Income in the past 12 months at or above poverty level:!!Male:!!Under 5 years
B17001B_034E,Income in the past 12 months at or above poverty level:!!Male:!!5 years
B17001B_035E,Income in the past 12 months at or above poverty level:!!Male:!!6 to 11 years
B17001B_036E,Income in the past 12 months at or above poverty level:!!Male:!!12 to 14 years
B17001B_037E,Income in the past 12 months at or above poverty level:!!Male:!!15 years
B17001B_038E,Income in the past 12 months at or above poverty level:!!Male:!!16 and 17 years
B17001B_039E,Income in the past 12 months at or above poverty level:!!Male:!!18 to 24 years
B17001B_040E,Income in the past 12 months at or above poverty level:!!Male:!!25 to 34 years
B17001B_041E,Income in the past 12 months at or above poverty level:!!Male:!!35 to 44 years
B17001B_042E,Income in the past 12 months at or above poverty level:!!Male:!!45 to 54 years
B17001B_043E,Income in the past 12 months at or above poverty level:!!Male:!!55 to 64 years
B17001B_044E,Income in the past 12 months at or above poverty level:!!Male:!!65 to 74 years
B17001B_045E,Income in the past 12 months at or above poverty level:!!Male:!!75 years and ove
B17001B_046E,Income in the past 12 months at or above poverty level:!!Female:
B17001B_047E,Income in the past 12 months at or above poverty level:!!Female:!!Under 5 years
B17001B_048E,Income in the past 12 months at or above poverty level:!!Female:!!5 years
B17001B_049E,Income in the past 12 months at or above poverty level:!!Female:!!6 to 11 years
B17001B_050E,Income in the past 12 months at or above poverty level:!!Female:!!12 to 14 years
B17001B_051E,Income in the past 12 months at or above poverty level:!!Female:!!15 years
B17001B_052E,Income in the past 12 months at or above poverty level:!!Female:!!16 and 17 year
B17001B_053E,Income in the past 12 months at or above poverty level:!!Female:!!18 to 24 years
B17001B_054E,Income in the past 12 months at or above poverty level:!!Female:!!25 to 34 years
B17001B_055E,Income in the past 12 months at or above poverty level:!!Female:!!35 to 44 years
B17001B_056E,Income in the past 12 months at or above poverty level:!!Female:!!45 to 54 years
B17001B_057E,Income in the past 12 months at or above poverty level:!!Female:!!55 to 64 years
B17001B_058E,Income in the past 12 months at or above poverty level:!!Female:!!65 to 74 years
B17001B_059E,Income in the past 12 months at or above poverty level:!!Female:!!75 years and o
B17001C_001E,Total:
B17001C_002E,Income in the past 12 months below poverty level:
B17001C_003E,Income in the past 12 months below poverty level:!!Male:
B17001C_004E,Income in the past 12 months below poverty level:!!Male:!!Under 5 years
B17001C_005E,Income in the past 12 months below poverty level:!!Male:!!5 years
B17001C_006E,Income in the past 12 months below poverty level:!!Male:!!6 to 11 years
B17001C_007E,Income in the past 12 months below poverty level:!!Male:!!12 to 14 years
B17001C_008E,Income in the past 12 months below poverty level:!!Male:!!15 years
B17001C_009E,Income in the past 12 months below poverty level:!!Male:!!16 and 17 years
B17001C_010E,Income in the past 12 months below poverty level:!!Male:!!18 to 24 years
B17001C_011E,Income in the past 12 months below poverty level:!!Male:!!25 to 34 years
B17001C_012E,Income in the past 12 months below poverty level:!!Male:!!35 to 44 years
B17001C_013E,Income in the past 12 months below poverty level:!!Male:!!45 to 54 years
B17001C_014E,Income in the past 12 months below poverty level:!!Male:!!55 to 64 years
B17001C_015E,Income in the past 12 months below poverty level:!!Male:!!65 to 74 years
B17001C_016E,Income in the past 12 months below poverty level:!!Male:!!75 years and over
B17001C_017E,Income in the past 12 months below poverty level:!!Female:
B17001C_018E,Income in the past 12 months below poverty level:!!Female:!!Under 5 years
B17001C_019E,Income in the past 12 months below poverty level:!!Female:!!5 years
B17001C_020E,Income in the past 12 months below poverty level:!!Female:!!6 to 11 years
B17001C_021E,Income in the past 12 months below poverty level:!!Female:!!12 to 14 years
B17001C_022E,Income in the past 12 months below poverty level:!!Female:!!15 years
B17001C_023E,Income in the past 12 months below poverty level:!!Female:!!16 and 17 years
B17001C_024E,Income in the past 12 months below poverty level:!!Female:!!18 to 24 years
B17001C_025E,Income in the past 12 months below poverty level:!!Female:!!25 to 34 years
B17001C_026E,Income in the past 12 months below poverty level:!!Female:!!35 to 44 years
B17001C_027E,Income in the past 12 months below poverty level:!!Female:!!45 to 54 years
B17001C_028E,Income in the past 12 months below poverty level:!!Female:!!55 to 64 years
B17001C_029E,Income in the past 12 months below poverty level:!!Female:!!65 to 74 years
B17001C_030E,Income in the past 12 months below poverty level:!!Female:!!75 years and over
B17001C_031E,Income in the past 12 months at or above poverty level:
B17001C_032E,Income in the past 12 months at or above poverty level:!!Male:
B17001C_033E,Income in the past 12 months at or above poverty level:!!Male:!!Under 5 years
B17001C_034E,Income in the past 12 months at or above poverty level:!!Male:!!5 years
B17001C_035E,Income in the past 12 months at or above poverty level:!!Male:!!6 to 11 years
B17001C_036E,Income in the past 12 months at or above poverty level:!!Male:!!12 to 14 years
B17001C_037E,Income in the past 12 months at or above poverty level:!!Male:!!15 years
B17001C_038E,Income in the past 12 months at or above poverty level:!!Male:!!16 and 17 years
B17001C_039E,Income in the past 12 months at or above poverty level:!!Male:!!18 to 24 years
B17001C_040E,Income in the past 12 months at or above poverty level:!!Male:!!25 to 34 years
B17001C_041E,Income in the past 12 months at or above poverty level:!!Male:!!35 to 44 years
B17001C_042E,Income in the past 12 months at or above poverty level:!!Male:!!45 to 54 years
B17001C_043E,Income in the past 12 months at or above poverty level:!!Male:!!55 to 64 years
B17001C_044E,Income in the past 12 months at or above poverty level:!!Male:!!65 to 74 years
B17001C_045E,Income in the past 12 months at or above poverty level:!!Male:!!75 years and ove
B17001C_046E,Income in the past 12 months at or above poverty level:!!Female:
B17001C_047E,Income in the past 12 months at or above poverty level:!!Female:!!Under 5 years
B17001C_048E,Income in the past 12 months at or above poverty level:!!Female:!!5 years
B17001C_049E,Income in the past 12 months at or above poverty level:!!Female:!!6 to 11 years
B17001C_050E,Income in the past 12 months at or above poverty level:!!Female:!!12 to 14 years
B17001C_051E,Income in the past 12 months at or above poverty level:!!Female:!!15 years
B17001C_052E,Income in the past 12 months at or above poverty level:!!Female:!!16 and 17 year
B17001C_053E,Income in the past 12 months at or above poverty level:!!Female:!!18 to 24 years
B17001C_054E,Income in the past 12 months at or above poverty level:!!Female:!!25 to 34 years
B17001C_055E,Income in the past 12 months at or above poverty level:!!Female:!!35 to 44 years
B17001C_056E,Income in the past 12 months at or above poverty level:!!Female:!!45 to 54 years
B17001C_057E,Income in the past 12 months at or above poverty level:!!Female:!!55 to 64 years
B17001C_058E,Income in the past 12 months at or above poverty level:!!Female:!!65 to 74 years
B17001C_059E,Income in the past 12 months at or above poverty level:!!Female:!!75 years and o
merge02,_merge representing ACS_ZCTA2
B17001D_001E,Total:
B17001D_002E,Income in the past 12 months below poverty level:
B17001D_003E,Income in the past 12 months below poverty level:!!Male:
B17001D_004E,Income in the past 12 months below poverty level:!!Male:!!Under 5 years
B17001D_005E,Income in the past 12 months below poverty level:!!Male:!!5 years
B17001D_006E,Income in the past 12 months below poverty level:!!Male:!!6 to 11 years
B17001D_007E,Income in the past 12 months below poverty level:!!Male:!!12 to 14 years
B17001D_008E,Income in the past 12 months below poverty level:!!Male:!!15 years
B17001D_009E,Income in the past 12 months below poverty level:!!Male:!!16 and 17 years
B17001D_010E,Income in the past 12 months below poverty level:!!Male:!!18 to 24 years
B17001D_011E,Income in the past 12 months below poverty level:!!Male:!!25 to 34 years
B17001D_012E,Income in the past 12 months below poverty level:!!Male:!!35 to 44 years
B17001D_013E,Income in the past 12 months below poverty level:!!Male:!!45 to 54 years
B17001D_014E,Income in the past 12 months below poverty level:!!Male:!!55 to 64 years
B17001D_015E,Income in the past 12 months below poverty level:!!Male:!!65 to 74 years
B17001D_016E,Income in the past 12 months below poverty level:!!Male:!!75 years and over
B17001D_017E,Income in the past 12 months below poverty level:!!Female:
B17001D_018E,Income in the past 12 months below poverty level:!!Female:!!Under 5 years
B17001D_019E,Income in the past 12 months below poverty level:!!Female:!!5 years
B17001D_020E,Income in the past 12 months below poverty level:!!Female:!!6 to 11 years
B17001D_021E,Income in the past 12 months below poverty level:!!Female:!!12 to 14 years
B17001D_022E,Income in the past 12 months below poverty level:!!Female:!!15 years
B17001D_023E,Income in the past 12 months below poverty level:!!Female:!!16 and 17 years
B17001D_024E,Income in the past 12 months below poverty level:!!Female:!!18 to 24 years
B17001D_025E,Income in the past 12 months below poverty level:!!Female:!!25 to 34 years
B17001D_026E,Income in the past 12 months below poverty level:!!Female:!!35 to 44 years
B17001D_027E,Income in the past 12 months below poverty level:!!Female:!!45 to 54 years
B17001D_028E,Income in the past 12 months below poverty level:!!Female:!!55 to 64 years
B17001D_029E,Income in the past 12 months below poverty level:!!Female:!!65 to 74 years
B17001D_030E,Income in the past 12 months below poverty level:!!Female:!!75 years and over
B17001D_031E,Income in the past 12 months at or above poverty level:
B17001D_032E,Income in the past 12 months at or above poverty level:!!Male:
B17001D_033E,Income in the past 12 months at or above poverty level:!!Male:!!Under 5 years
B17001D_034E,Income in the past 12 months at or above poverty level:!!Male:!!5 years
B17001D_035E,Income in the past 12 months at or above poverty level:!!Male:!!6 to 11 years
B17001D_036E,Income in the past 12 months at or above poverty level:!!Male:!!12 to 14 years
B17001D_037E,Income in the past 12 months at or above poverty level:!!Male:!!15 years
B17001D_038E,Income in the past 12 months at or above poverty level:!!Male:!!16 and 17 years
B17001D_039E,Income in the past 12 months at or above poverty level:!!Male:!!18 to 24 years
B17001D_040E,Income in the past 12 months at or above poverty level:!!Male:!!25 to 34 years
B17001D_041E,Income in the past 12 months at or above poverty level:!!Male:!!35 to 44 years
B17001D_042E,Income in the past 12 months at or above poverty level:!!Male:!!45 to 54 years
B17001D_043E,Income in the past 12 months at or above poverty level:!!Male:!!55 to 64 years
B17001D_044E,Income in the past 12 months at or above poverty level:!!Male:!!65 to 74 years
B17001D_045E,Income in the past 12 months at or above poverty level:!!Male:!!75 years and ove
B17001D_046E,Income in the past 12 months at or above poverty level:!!Female:
B17001D_047E,Income in the past 12 months at or above poverty level:!!Female:!!Under 5 years
B17001D_048E,Income in the past 12 months at or above poverty level:!!Female:!!5 years
B17001D_049E,Income in the past 12 months at or above poverty level:!!Female:!!6 to 11 years
B17001D_050E,Income in the past 12 months at or above poverty level:!!Female:!!12 to 14 years
B17001D_051E,Income in the past 12 months at or above poverty level:!!Female:!!15 years
B17001D_052E,Income in the past 12 months at or above poverty level:!!Female:!!16 and 17 year
B17001D_053E,Income in the past 12 months at or above poverty level:!!Female:!!18 to 24 years
B17001D_054E,Income in the past 12 months at or above poverty level:!!Female:!!25 to 34 years
B17001D_055E,Income in the past 12 months at or above poverty level:!!Female:!!35 to 44 years
B17001D_056E,Income in the past 12 months at or above poverty level:!!Female:!!45 to 54 years
B17001D_057E,Income in the past 12 months at or above poverty level:!!Female:!!55 to 64 years
B17001D_058E,Income in the past 12 months at or above poverty level:!!Female:!!65 to 74 years
B17001D_059E,Income in the past 12 months at or above poverty level:!!Female:!!75 years and o
B17001E_001E,Total:
B17001E_002E,Income in the past 12 months below poverty level:
B17001E_003E,Income in the past 12 months below poverty level:!!Male:
B17001E_004E,Income in the past 12 months below poverty level:!!Male:!!Under 5 years
B17001E_005E,Income in the past 12 months below poverty level:!!Male:!!5 years
B17001E_006E,Income in the past 12 months below poverty level:!!Male:!!6 to 11 years
B17001E_007E,Income in the past 12 months below poverty level:!!Male:!!12 to 14 years
B17001E_008E,Income in the past 12 months below poverty level:!!Male:!!15 years
B17001E_009E,Income in the past 12 months below poverty level:!!Male:!!16 and 17 years
B17001E_010E,Income in the past 12 months below poverty level:!!Male:!!18 to 24 years
B17001E_011E,Income in the past 12 months below poverty level:!!Male:!!25 to 34 years
B17001E_012E,Income in the past 12 months below poverty level:!!Male:!!35 to 44 years
B17001E_013E,Income in the past 12 months below poverty level:!!Male:!!45 to 54 years
B17001E_014E,Income in the past 12 months below poverty level:!!Male:!!55 to 64 years
B17001E_015E,Income in the past 12 months below poverty level:!!Male:!!65 to 74 years
B17001E_016E,Income in the past 12 months below poverty level:!!Male:!!75 years and over
B17001E_017E,Income in the past 12 months below poverty level:!!Female:
B17001E_018E,Income in the past 12 months below poverty level:!!Female:!!Under 5 years
B17001E_019E,Income in the past 12 months below poverty level:!!Female:!!5 years
B17001E_020E,Income in the past 12 months below poverty level:!!Female:!!6 to 11 years
B17001E_021E,Income in the past 12 months below poverty level:!!Female:!!12 to 14 years
B17001E_022E,Income in the past 12 months below poverty level:!!Female:!!15 years
B17001E_023E,Income in the past 12 months below poverty level:!!Female:!!16 and 17 years
B17001E_024E,Income in the past 12 months below poverty level:!!Female:!!18 to 24 years
B17001E_025E,Income in the past 12 months below poverty level:!!Female:!!25 to 34 years
B17001E_026E,Income in the past 12 months below poverty level:!!Female:!!35 to 44 years
B17001E_027E,Income in the past 12 months below poverty level:!!Female:!!45 to 54 years
B17001E_028E,Income in the past 12 months below poverty level:!!Female:!!55 to 64 years
B17001E_029E,Income in the past 12 months below poverty level:!!Female:!!65 to 74 years
B17001E_030E,Income in the past 12 months below poverty level:!!Female:!!75 years and over
B17001E_031E,Income in the past 12 months at or above poverty level:
B17001E_032E,Income in the past 12 months at or above poverty level:!!Male:
B17001E_033E,Income in the past 12 months at or above poverty level:!!Male:!!Under 5 years
B17001E_034E,Income in the past 12 months at or above poverty level:!!Male:!!5 years
B17001E_035E,Income in the past 12 months at or above poverty level:!!Male:!!6 to 11 years
B17001E_036E,Income in the past 12 months at or above poverty level:!!Male:!!12 to 14 years
B17001E_037E,Income in the past 12 months at or above poverty level:!!Male:!!15 years
B17001E_038E,Income in the past 12 months at or above poverty level:!!Male:!!16 and 17 years
B17001E_039E,Income in the past 12 months at or above poverty level:!!Male:!!18 to 24 years
B17001E_040E,Income in the past 12 months at or above poverty level:!!Male:!!25 to 34 years
B17001E_041E,Income in the past 12 months at or above poverty level:!!Male:!!35 to 44 years
B17001E_042E,Income in the past 12 months at or above poverty level:!!Male:!!45 to 54 years
B17001E_043E,Income in the past 12 months at or above poverty level:!!Male:!!55 to 64 years
B17001E_044E,Income in the past 12 months at or above poverty level:!!Male:!!65 to 74 years
B17001E_045E,Income in the past 12 months at or above poverty level:!!Male:!!75 years and ove
B17001E_046E,Income in the past 12 months at or above poverty level:!!Female:
B17001E_047E,Income in the past 12 months at or above poverty level:!!Female:!!Under 5 years
B17001E_048E,Income in the past 12 months at or above poverty level:!!Female:!!5 years
B17001E_049E,Income in the past 12 months at or above poverty level:!!Female:!!6 to 11 years
B17001E_050E,Income in the past 12 months at or above poverty level:!!Female:!!12 to 14 years
B17001E_051E,Income in the past 12 months at or above poverty level:!!Female:!!15 years
B17001E_052E,Income in the past 12 months at or above poverty level:!!Female:!!16 and 17 year
B17001E_053E,Income in the past 12 months at or above poverty level:!!Female:!!18 to 24 years
B17001E_054E,Income in the past 12 months at or above poverty level:!!Female:!!25 to 34 years
B17001E_055E,Income in the past 12 months at or above poverty level:!!Female:!!35 to 44 years
B17001E_056E,Income in the past 12 months at or above poverty level:!!Female:!!45 to 54 years
B17001E_057E,Income in the past 12 months at or above poverty level:!!Female:!!55 to 64 years
B17001E_058E,Income in the past 12 months at or above poverty level:!!Female:!!65 to 74 years
B17001E_059E,Income in the past 12 months at or above poverty level:!!Female:!!75 years and o
B17001F_001E,Total:
B17001F_002E,Income in the past 12 months below poverty level:
B17001F_003E,Income in the past 12 months below poverty level:!!Male:
B17001F_004E,Income in the past 12 months below poverty level:!!Male:!!Under 5 years
B17001F_005E,Income in the past 12 months below poverty level:!!Male:!!5 years
B17001F_006E,Income in the past 12 months below poverty level:!!Male:!!6 to 11 years
B17001F_007E,Income in the past 12 months below poverty level:!!Male:!!12 to 14 years
B17001F_008E,Income in the past 12 months below poverty level:!!Male:!!15 years
B17001F_009E,Income in the past 12 months below poverty level:!!Male:!!16 and 17 years
B17001F_010E,Income in the past 12 months below poverty level:!!Male:!!18 to 24 years
B17001F_011E,Income in the past 12 months below poverty level:!!Male:!!25 to 34 years
B17001F_012E,Income in the past 12 months below poverty level:!!Male:!!35 to 44 years
B17001F_013E,Income in the past 12 months below poverty level:!!Male:!!45 to 54 years
B17001F_014E,Income in the past 12 months below poverty level:!!Male:!!55 to 64 years
B17001F_015E,Income in the past 12 months below poverty level:!!Male:!!65 to 74 years
B17001F_016E,Income in the past 12 months below poverty level:!!Male:!!75 years and over
B17001F_017E,Income in the past 12 months below poverty level:!!Female:
B17001F_018E,Income in the past 12 months below poverty level:!!Female:!!Under 5 years
B17001F_019E,Income in the past 12 months below poverty level:!!Female:!!5 years
B17001F_020E,Income in the past 12 months below poverty level:!!Female:!!6 to 11 years
B17001F_021E,Income in the past 12 months below poverty level:!!Female:!!12 to 14 years
B17001F_022E,Income in the past 12 months below poverty level:!!Female:!!15 years
B17001F_023E,Income in the past 12 months below poverty level:!!Female:!!16 and 17 years
B17001F_024E,Income in the past 12 months below poverty level:!!Female:!!18 to 24 years
B17001F_025E,Income in the past 12 months below poverty level:!!Female:!!25 to 34 years
B17001F_026E,Income in the past 12 months below poverty level:!!Female:!!35 to 44 years
B17001F_027E,Income in the past 12 months below poverty level:!!Female:!!45 to 54 years
B17001F_028E,Income in the past 12 months below poverty level:!!Female:!!55 to 64 years
B17001F_029E,Income in the past 12 months below poverty level:!!Female:!!65 to 74 years
B17001F_030E,Income in the past 12 months below poverty level:!!Female:!!75 years and over
B17001F_031E,Income in the past 12 months at or above poverty level:
B17001F_032E,Income in the past 12 months at or above poverty level:!!Male:
B17001F_033E,Income in the past 12 months at or above poverty level:!!Male:!!Under 5 years
B17001F_034E,Income in the past 12 months at or above poverty level:!!Male:!!5 years
B17001F_035E,Income in the past 12 months at or above poverty level:!!Male:!!6 to 11 years
B17001F_036E,Income in the past 12 months at or above poverty level:!!Male:!!12 to 14 years
B17001F_037E,Income in the past 12 months at or above poverty level:!!Male:!!15 years
B17001F_038E,Income in the past 12 months at or above poverty level:!!Male:!!16 and 17 years
B17001F_039E,Income in the past 12 months at or above poverty level:!!Male:!!18 to 24 years
B17001F_040E,Income in the past 12 months at or above poverty level:!!Male:!!25 to 34 years
B17001F_041E,Income in the past 12 months at or above poverty level:!!Male:!!35 to 44 years
B17001F_042E,Income in the past 12 months at or above poverty level:!!Male:!!45 to 54 years
B17001F_043E,Income in the past 12 months at or above poverty level:!!Male:!!55 to 64 years
B17001F_044E,Income in the past 12 months at or above poverty level:!!Male:!!65 to 74 years
B17001F_045E,Income in the past 12 months at or above poverty level:!!Male:!!75 years and ove
B17001F_046E,Income in the past 12 months at or above poverty level:!!Female:
B17001F_047E,Income in the past 12 months at or above poverty level:!!Female:!!Under 5 years
B17001F_048E,Income in the past 12 months at or above poverty level:!!Female:!!5 years
B17001F_049E,Income in the past 12 months at or above poverty level:!!Female:!!6 to 11 years
B17001F_050E,Income in the past 12 months at or above poverty level:!!Female:!!12 to 14 years
B17001F_051E,Income in the past 12 months at or above poverty level:!!Female:!!15 years
B17001F_052E,Income in the past 12 months at or above poverty level:!!Female:!!16 and 17 year
B17001F_053E,Income in the past 12 months at or above poverty level:!!Female:!!18 to 24 years
B17001F_054E,Income in the past 12 months at or above poverty level:!!Female:!!25 to 34 years
B17001F_055E,Income in the past 12 months at or above poverty level:!!Female:!!35 to 44 years
B17001F_056E,Income in the past 12 months at or above poverty level:!!Female:!!45 to 54 years
B17001F_057E,Income in the past 12 months at or above poverty level:!!Female:!!55 to 64 years
B17001F_058E,Income in the past 12 months at or above poverty level:!!Female:!!65 to 74 years
B17001F_059E,Income in the past 12 months at or above poverty level:!!Female:!!75 years and o
B17001G_001E,Total:
B17001G_002E,Income in the past 12 months below poverty level:
B17001G_003E,Income in the past 12 months below poverty level:!!Male:
B17001G_004E,Income in the past 12 months below poverty level:!!Male:!!Under 5 years
B17001G_005E,Income in the past 12 months below poverty level:!!Male:!!5 years
B17001G_006E,Income in the past 12 months below poverty level:!!Male:!!6 to 11 years
B17001G_007E,Income in the past 12 months below poverty level:!!Male:!!12 to 14 years
B17001G_008E,Income in the past 12 months below poverty level:!!Male:!!15 years
B17001G_009E,Income in the past 12 months below poverty level:!!Male:!!16 and 17 years
B17001G_010E,Income in the past 12 months below poverty level:!!Male:!!18 to 24 years
B17001G_011E,Income in the past 12 months below poverty level:!!Male:!!25 to 34 years
B17001G_012E,Income in the past 12 months below poverty level:!!Male:!!35 to 44 years
B17001G_013E,Income in the past 12 months below poverty level:!!Male:!!45 to 54 years
B17001G_014E,Income in the past 12 months below poverty level:!!Male:!!55 to 64 years
B17001G_015E,Income in the past 12 months below poverty level:!!Male:!!65 to 74 years
B17001G_016E,Income in the past 12 months below poverty level:!!Male:!!75 years and over
B17001G_017E,Income in the past 12 months below poverty level:!!Female:
B17001G_018E,Income in the past 12 months below poverty level:!!Female:!!Under 5 years
B17001G_019E,Income in the past 12 months below poverty level:!!Female:!!5 years
B17001G_020E,Income in the past 12 months below poverty level:!!Female:!!6 to 11 years
B17001G_021E,Income in the past 12 months below poverty level:!!Female:!!12 to 14 years
B17001G_022E,Income in the past 12 months below poverty level:!!Female:!!15 years
B17001G_023E,Income in the past 12 months below poverty level:!!Female:!!16 and 17 years
B17001G_024E,Income in the past 12 months below poverty level:!!Female:!!18 to 24 years
B17001G_025E,Income in the past 12 months below poverty level:!!Female:!!25 to 34 years
B17001G_026E,Income in the past 12 months below poverty level:!!Female:!!35 to 44 years
B17001G_027E,Income in the past 12 months below poverty level:!!Female:!!45 to 54 years
B17001G_028E,Income in the past 12 months below poverty level:!!Female:!!55 to 64 years
B17001G_029E,Income in the past 12 months below poverty level:!!Female:!!65 to 74 years
B17001G_030E,Income in the past 12 months below poverty level:!!Female:!!75 years and over
B17001G_031E,Income in the past 12 months at or above poverty level:
B17001G_032E,Income in the past 12 months at or above poverty level:!!Male:
B17001G_033E,Income in the past 12 months at or above poverty level:!!Male:!!Under 5 years
B17001G_034E,Income in the past 12 months at or above poverty level:!!Male:!!5 years
B17001G_035E,Income in the past 12 months at or above poverty level:!!Male:!!6 to 11 years
B17001G_036E,Income in the past 12 months at or above poverty level:!!Male:!!12 to 14 years
B17001G_037E,Income in the past 12 months at or above poverty level:!!Male:!!15 years
B17001G_038E,Income in the past 12 months at or above poverty level:!!Male:!!16 and 17 years
B17001G_039E,Income in the past 12 months at or above poverty level:!!Male:!!18 to 24 years
B17001G_040E,Income in the past 12 months at or above poverty level:!!Male:!!25 to 34 years
B17001G_041E,Income in the past 12 months at or above poverty level:!!Male:!!35 to 44 years
B17001G_042E,Income in the past 12 months at or above poverty level:!!Male:!!45 to 54 years
B17001G_043E,Income in the past 12 months at or above poverty level:!!Male:!!55 to 64 years
B17001G_044E,Income in the past 12 months at or above poverty level:!!Male:!!65 to 74 years
B17001G_045E,Income in the past 12 months at or above poverty level:!!Male:!!75 years and ove
B17001G_046E,Income in the past 12 months at or above poverty level:!!Female:
B17001G_047E,Income in the past 12 months at or above poverty level:!!Female:!!Under 5 years
B17001G_048E,Income in the past 12 months at or above poverty level:!!Female:!!5 years
B17001G_049E,Income in the past 12 months at or above poverty level:!!Female:!!6 to 11 years
B17001G_050E,Income in the past 12 months at or above poverty level:!!Female:!!12 to 14 years
B17001G_051E,Income in the past 12 months at or above poverty level:!!Female:!!15 years
B17001G_052E,Income in the past 12 months at or above poverty level:!!Female:!!16 and 17 year
B17001G_053E,Income in the past 12 months at or above poverty level:!!Female:!!18 to 24 years
B17001G_054E,Income in the past 12 months at or above poverty level:!!Female:!!25 to 34 years
B17001G_055E,Income in the past 12 months at or above poverty level:!!Female:!!35 to 44 years
B17001G_056E,Income in the past 12 months at or above poverty level:!!Female:!!45 to 54 years
B17001G_057E,Income in the past 12 months at or above poverty level:!!Female:!!55 to 64 years
B17001G_058E,Income in the past 12 months at or above poverty level:!!Female:!!65 to 74 years
B17001G_059E,Income in the past 12 months at or above poverty level:!!Female:!!75 years and o
B17001H_001E,Total:
B17001H_002E,Income in the past 12 months below poverty level:
B17001H_003E,Income in the past 12 months below poverty level:!!Male:
B17001H_004E,Income in the past 12 months below poverty level:!!Male:!!Under 5 years
B17001H_005E,Income in the past 12 months below poverty level:!!Male:!!5 years
B17001H_006E,Income in the past 12 months below poverty level:!!Male:!!6 to 11 years
B17001H_007E,Income in the past 12 months below poverty level:!!Male:!!12 to 14 years
B17001H_008E,Income in the past 12 months below poverty level:!!Male:!!15 years
B17001H_009E,Income in the past 12 months below poverty level:!!Male:!!16 and 17 years
B17001H_010E,Income in the past 12 months below poverty level:!!Male:!!18 to 24 years
B17001H_011E,Income in the past 12 months below poverty level:!!Male:!!25 to 34 years
B17001H_012E,Income in the past 12 months below poverty level:!!Male:!!35 to 44 years
B17001H_013E,Income in the past 12 months below poverty level:!!Male:!!45 to 54 years
B17001H_014E,Income in the past 12 months below poverty level:!!Male:!!55 to 64 years
B17001H_015E,Income in the past 12 months below poverty level:!!Male:!!65 to 74 years
B17001H_016E,Income in the past 12 months below poverty level:!!Male:!!75 years and over
B17001H_017E,Income in the past 12 months below poverty level:!!Female:
B17001H_018E,Income in the past 12 months below poverty level:!!Female:!!Under 5 years
B17001H_019E,Income in the past 12 months below poverty level:!!Female:!!5 years
B17001H_020E,Income in the past 12 months below poverty level:!!Female:!!6 to 11 years
